Norman Black,196
Dave Britton,193
Michael Brooks,201
Lewis Brown,190
Rickey Brown,208
Joe Barry,193
Butch Carter,196
Reggie Carter,190
Art Collins,193
Don Collins,198
Darwin Cook,190
Earl Cureton,206
Monti Davis,201
James Donaldson,218
Larry Drew,185
Ralph Drollinger,218
John Duren,190
Tony Fuller,193
Calvin Garrett,201
Mike Gminski,211
Darrell Griffith,193
Bill Hanzlik,201
Alan Hardy,201
Mike Harper,208
Cedrick Hordges,203
Tony Jackson,193
Lee Johnson,211
Reggie Johnson,206
Edgar Jones,208
Walter Jordan,201
Clarence Kea,198
Chad Kinch,193
Wayne Kreklow,193
Bill Laimbeer,211
Edmund Lawrence,213
Ronnie Lester,188
Kyle Macy,190
Rick Mahorn,208
Wes Matthews,185
Bill Mayfield,201
Keith McCord,201
Kevin McHale*,208
Dick Miller,198
Johnny Moore,185
Lowes Moore,185
Kenny Natt,190
Carl Nicks,185
Mike Niles,198
Mike O'Koren,201
Jawann Oldham,213
Louis Orr,203
Myles Patrick,203
Tony Price,198
Wally Rank,198
Kelvin Ransey,185
James Ray,203
Billy Reid,196
Wayne Robinson,203
Lorenzo Romar,185
DeWayne Scales,203
Craig Shelton,201
Jerry Sichting,185
Larry Smith,203
Rory Sparrow,188
John Stroud,201
Carlos Terry,196
Andrew Toney,190
Ronnie Valentine,201
Kiki Vandeweghe,203
Brett Vroman,213
Hawkeye Whitney,201
Michael Wiley,206
James Wilkes,198
Jeff Wilkins,211
Mike Woodson,196
Sam Worthen,196
Mark Aguirre,198
Danny Ainge,193
Carl Bailey,213
Gene Banks,201
Rolando Blackman,198
Ray Blume,193
Alex Bradley,198
Charles Bradley,196
Brad Branson,208
Jim Brogan,193
Roger Burkman,196
David Burns,188
Bobby Cattage,206
Tom Chambers,208
Joe Cooper,208
Charles Davis,188
Kenny Dennard,203
Mickey Dillard,190
John Douglas,188
Craig Dykema,203
Franklin Edwards,185
Petur Gudmundsson,218
Glenn Hagan,183
Steve Hayes,213
Tracy Jackson,198
Clay Johnson,208
Frank Johnson,185
Steve Johnson,203
Albert King,198
Jeff Lamp,198
Rock Lee,193
Alton Lister,213
Lewis Lloyd,198
Kevin Loder,198
Rudy Macklin,201
John McCullough,193
Hank McDowell,206
Mike McGee,196
Kevin McKenna,196
Larry Nance,208
Kurt Nimphius,208
Mark Radford,193
Ed Rains,201
Kurt Rambis,203
Jeff Ruland,208
Danny Schayes,211
Jim Smith,206
Larry Spriggs,201
Isiah Thomas*,185
Ray Tolbert,206
Kelly Tripucka,198
Elston Turner,196
Darnell Valentine,185
Pete Verhoeven,206
Jay Vincent,201
Danny Vranes,201
Buck Williams,203
Herb Williams,208
Garry Witts,201
Al Wood,198
Howard Wood,201
Orlando Woolridge,206
Rich Yonakor,206
Dwight Anderson,190
J.J. Anderson,190
Richard Anderson,208
John Bagley,183
Dave Batton,208
Lester Conner,193
Chubby Cox,188
Terry Cummings,206
Quintin Dailey,190
Mark Eaton,224
Jerry Eaves,193
Keith Edmonson,196
Chris Engler,211
Bruce Flowers,203
Sleepy Floyd,190
Bill Garnett,208
John Greig,201
Scott Hastings,208
Rod Higgins,201
Craig Hodges,188
Marc Iavaroni,203
Jim Johnstone,211
Hutch Jones,203
Clark Kellogg,201
Joe Kopicki,206
Fat Lever,190
Cliff Levingston,203
Steve Lingenfelter,206
Dave Magley,203
Mark McNamara,211
Guy Morgan,203
Ed Nealy,201
Chuck Nevitt,226
Audie Norris,206
Eddie Phillips,201
Ricky Pierce,193
Charles Pittman,203
Paul Pressey,196
Oliver Robinson,193
Walker Russell,196
Mike Sanders,198
Russ Schoene,208
Ed Sherod,188
Jose Slaughter,196
Derek Smith,190
Brook Steppe,196
Jeff Taylor,193
Vince Taylor,196
Terry Teagle,196
David Thirdkill,201
Corny Thompson,203
LaSalle Thompson,208
Darren Tillis,211
Linton Townes,201
Trent Tucker,196
Bryan Warrick,196
Rory White,203
Dominique Wilkins*,201
Rickey Williams,185
Rob Williams,190
James Worthy*,206
Jim Zoet,216
Ken Austin,206
Thurl Bailey,211
Randy Breuer,221
Wallace Bryant,213
Howard Carter,196
Carlos Clark,193
Leroy Combs,203
Russell Cross,208
Darren Daye,203
Clyde Drexler*,201
Craig Ehlo,198
Dale Ellis,201
Rod Foster,185
John Garris,203
Mike Gibson,208
Stewart Granger,190
Sidney Green,188
Bob Hansen,198
Derek Harper,193
Roy Hinson,206
Charles Jones,206
Mark Jones,206
Greg Kite,211
Bruce Kuczenski,208
Darrell Lockhart,206
Sidney Lowe,183
Jeff Malone,193
Pace Mannion,201
Rodney McCray,201
Scooter McCray,206
Larry Micheaux,206
Bob Miller,208
John Paxson,188
John Pinone,203
Tom Piotrowski,216
Leo Rautins,203
Doc Rivers,193
Fred Roberts,208
Ralph Sampson*,224
Byron Scott,190
Steve Stipanovich,211
Jon Sundvold,188
Dane Suttle,190
Jim Thomas,190
Paul Thompson,198
Sedale Threatt,188
Granville Waiters,211
Darrell Walker,193
Brant Weidner,206
Mark West,208
Ennis Whatley,190
Mitchell Wiggins,193
Kevin Williams,188
Michael Wilson,193
Randy Wittman,198
Chuck Aleksinas,211
Ron Anderson,201
Ken Bannister,206
Charles Barkley*,198
Cory Blackwell,198
Sam Bowie,216
Frank Brickowski,206
Tony Brown,198
Steve Burtt,188
Michael Cage,206
Tony Campbell,201
Rick Carlisle,196
Antoine Carr,206
Ron Cavenall,216
Steve Colter,190
Devin Durrant,201
Kenton Edelin,203
Kenny Fields,196
Vern Fleming,196
Lancaster Gordon,190
Butch Graves,190
Stuart Gray,213
Mike Holton,193
Jay Humphries,190
Ralph Jackson,188
Earl Jones,213
Ozell Jones,211
Michael Jordan*,198
Jerome Kersey,201
Tim McCormick,211
Jay Murphy,206
Hakeem Olajuwon*,213
Sam Perkins,206
Jim Petersen,208
Gary Plummer,206
David Pope,201
Alvin Robertson,190
Wayne Sappleton,206
Tom Scheffler,211
John Schweitz,198
Tom Sewell,196
Charlie Sitton,203
Tom Sluby,193
Terence Stansbury,196
John Stockton*,185
Peter Thibeaux,201
Bernard Thompson,198
Otis Thorpe,206
Jeff Turner,206
Melvin Turpin,211
Willie White,190
Eddie Lee,190
Dale Wilkinson,208
Guy Williams,188
Kevin Willis,188
Othell Wilson,183
Leon Wood,190
Danny Young,190
Michael Young,201
Michael Adams,178
John Battle,188
Benoit Benjamin,213
Uwe Blab,216
Manute Bol,231
Mike Brittain,213
Terry Catledge,203
Lorenzo Charles,201
Fred Cofield,190
David Cooke,203
Tyrone Corbin,198
Ron Crevier,213
Jeff Cross,208
Joe Dumars*,190
Patrick Ewing*,213
Georgi Glouchkov,203
A.C. Green,203
Ken Green,203
Kenny Green,203
Claude Gregory,203
Steve Harris,196
Jerome Henderson,211
Carl Henry,198
Alfredrick Hughes,198
Ken Johnson,203
Yvon Joseph,211
Harold Keeling,193
Joe Kleine,211
Jon Koncak,213
Keith Lee,208
Karl Malone*,206
Bill Martin,201
Brian Martin,206
Dwayne McClain,198
Xavier McDaniel,201
Ben McDonald,203
Chris McNealy,201
Dirk Minniefield,190
Perry Moss,188
Chris Mullin*,198
Charles Oakley,203
Michael Phelps,193
Ed Pinckney,206
Terry Porter,190
Blair Rasmussen,213
Jerry Reynolds,203
Derrick Rowland,196
Detlef Schrempf,206
Carey Scurry,201
Mike Smrek,213
Alex Stivrins,203
Greg Stokes,208
Bob Thornton,208
Wayman Tisdale,206
Sedric Toney,188
Nick Vanos,216
Sam Vincent,188
Spud Webb,168
Bill Wennington,213
Gerald Wilkins,198
Pete Williams,201
Voise Winters,203
Rafael Addison,201
Mark Alarie,203
William Bedford,213
Walter Berry,203
Joe Binion,203
Adrian Branch,201
Mike Brown,206
Ben Coleman,206
Dell Curry,193
Brad Daugherty,213
Johnny Dawkins,188
Bruce Douglas,190
Greg Dreiling,216
Kevin Duckworth,213
Dave Feitl,211
Kenny Gattison,203
Grant Gondrezick,196
Ron Harper,198
Cedric Henderson,203
Kevin Henderson,193
Conner Henry,201
Jeff Hornacek,190
Myron Jackson,190
Buck Johnson,201
Steffond Johnson,203
Anthony Jones,198
Tim Kempton,208
Curtis Kitchen,206
Larry Krystkowiak,206
Jim Lampley,208
Fernando Martin,206
Maurice Martin,198
Forrest McKenzie,201
Nate McMillan,196
Cozell McQueen,211
Pete Myers,198
Johnny Newman,201
Dennis Nutt,188
Chuck Person,203
Dwayne Polee,196
Harold Pressley,201
Mark Price,183
Dennis Rodman*,201
Johnny Rogers,208
Ron Rowan,196
John Salley,211
Brad Sellers,213
McKinley Singleton,196
Scott Skiles,185
Clinton Smith,198
Keith Smith,190
Otis Smith,196
Roy Tarpley,211
Billy Thompson,201
Andre Turner,180
Kenny Walker,203
Chris Washburn,211
Pearl Washington,188
John Williams,188
David Wingate,196
Brad Wright,211
Perry Young,196
Mark Acres,211
Steve Alford,188
Greg Anderson,208
Joe Arlauckas,206
Vincent Askew,198
Nate Blackwell,193
Muggsy Bogues,160
Norris Coleman,203
Dallas Comegys,206
Winston Crite,201
Billy Donovan,180
Chris Dudley,188
Jim Farmer,193
Tellis Frank,208
Kevin Gamble,196
Winston Garland,188
Armen Gilliam,206
Horace Grant,208
Dave Henderson,196
Dave Hoppen,211
Dennis Hopson,196
Eddie Hughes,178
Mark Jackson,185
Michael Jackson,201
Kannard Johnson,206
Kevin Johnson,203
Bart Kofoed,193
Ralph Lewis,198
Reggie Lewis,201
Brad Lohaus,211
Derrick McKey,206
Reggie Miller*,201
Andre Moore,206
Ron Moore,213
Ronnie Murphy,196
Tod Murphy,206
Martin Nessley,218
Ken Norman,203
Scottie Pippen*,203
Olden Polynice,211
Richard Rellford,198
Scott Roth,203
Brian Rowsom,206
Kenny Smith,190
John Stroeder,208
Mark Wade,180
Milt Wagner,196
Jamie Waller,193
Duane Washington,193
Chris Welp,213
Clinton Wheeler,185
Eric White,203
Tony White,188
Reggie Williams,201
Nikita Wilson,203
Ricky Wilson,196
Rickie Winslow,203
Joe Wolf,211
Phil Zevenbergen,208
Randy Allen,203
Michael Anderson,180
Willie Anderson,201
Ricky Berry,203
Anthony Bowie,198
Scott Brooks,180
Mark Bryant,206
Greg Butler,211
Mike Champion,208
Rex Chapman,193
Derrick Chievous,201
Mark Davis,198
Vinny Del,198
Fennis Dembo,196
Ledell Eackles,196
Kevin Edwards,190
Wayne Englestad,203
Rolando Ferreira,216
Duane Ferrell,201
Anthony Frederick,201
Corey Gaines,190
Tom Garrick,188
Ben Gillery,213
Orlando Graham,203
Ron Grandison,198
Gary Grant,190
Harvey Grant,203
Sylvester Gray,198
Jeff Grayer,196
Jack Haley,208
Hersey Hawkins,190
Tito Horford,216
Avery Johnson,178
Bill Jones,201
Shelton Jones,206
Steve Kerr,190
Randolph Keys,201
Jerome Lane,198
Andrew Lang,211
Eric Leckner,211
Jim Les,180
Rob Lock,206
Grant Long,203
Dan Majerle,198
Danny Manning,208
Vernon Maxwell,193
Todd Mitchell,201
Chris Morris,203
Richard Morton,190
Craig Neal,196
Jose Ortiz,208
Will Perdue,213
Tim Perry,206
Dave Popson,208
Dominic Pressley,188
Mitch Richmond*,196
Ramon Rivas,208
David Rivers,183
Rob Rose,196
Jim Rowinski,203
Rony Seikaly,211
Charles Shackleford,208
John Shasky,211
Brian Shaw,198
Keith Smart,185
Charles Smith,208
Rik Smits,224
John Starks,190
Everette Stephens,188
Rod Strickland,196
Barry Sumpter,211
Anthony Taylor,193
Tom Tolbert,201
Kelvin Upshaw,188
Morlon Wiley,193
Micheal Williams,188
David Wood,206
Nick Anderson,198
Michael Ansley,201
B.J. Armstrong,201
Dana Barros,180
Kenny Battle,198
Winston Bennett,201
Mookie Blaylock,183
Chucky Brown,201
Raymond Brown,203
Stanley Brundy,198
Torgeir Bryn,206
Steve Bucknall,198
Adrian Caldwell,203
Lanard Copeland,198
Terry Davis,206
Byron Dinkins,185
Vlade Divac,216
Sherman Douglas,183
Terry Dozier,206
Blue Edwards,193
Jay Edwards,213
Sean Elliott,203
Pervis Ellison,206
Derrick Gervin,203
Greg Grant,170
Scott Haffner,190
Tom Hammonds,206
Tim Hardaway,183
Mike Higgins,206
Ed Horton,203
Byron Irvin,196
Jaren Jackson,193
Eric Johnson,188
Nate Johnston,203
Shawn Kemp,208
Stan Kimbrough,180
Stacey King,211
Frank Kornet,206
Jeff Lebo,188
Tim Legler,193
Gary Leonard,216
Clifford Lett,190
Todd Lichti,193
Roy Marble,198
Sarunas Marciulionis*,196
Jeff Martin,196
Anthony Mason,201
Bob McCann,198
Mel McCants,203
George McCloud,198
Carlton McKinney,193
Scott Meents,208
Sam Mitchell,198
Mike Morrison,193
John Morton,190
Dyron Nix,201
Zarko Paspalj,206
Kenny Payne,203
Drazen Petrovic*,196
Brian Quinnett,203
J.R. Reid,203
Glen Rice,201
Pooh Richardson,185
Clifford Robinson,206
David Robinson*,216
Doug Roth,211
Donald Royal,203
Delaney Rudd,188
Jeff Sanders,203
Dexter Shouse,188
Michael Smith,208
Jay Taylor,190
Leonard Taylor,203
Henry Turner,188
Gary Voce,206
Alexander Volkov,208
Doug West,198
Randy White,203
Mike Williams,188
Haywoode Workman,188
Alaa Abdelnaby,208
Mahmoud Abdul-Rauf,188
Keith Askins,201
Milos Babic,213
Cedric Ball,203
Lance Blanks,193
Anthony Bonner,203
Dee Brown,185
Jud Buechler,198
Matt Bullard,208
Willie Burton,203
Rick Calloway,198
Elden Campbell,211
Duane Causwell,213
Cedric Ceballos,198
Richard Coffey,198
Derrick Coleman,208
Bimbo Coles,185
Anthony Cook,206
Tony Dawson,201
Mario Elie,196
A.J. English,196
Danny Ferry,208
Greg Foster,211
Tate George,196
Kendall Gill,196
Gerald Glass,196
Dan Godfread,208
Jim Grandholm,213
Tony Harris,190
Steve Henson,180
Sean Higgins,206
Tyrone Hill,206
Dave Jamerson,196
Henry James,203
Les Jepsen,213
Alec Kessler,211
Bo Kimble,193
Negele Knight,185
Kurk Lee,190
Marcus Liberty,203
Ian Lockhart,203
Tony Massenburg,206
Travis Mays,188
Terry Mills,208
Chris Munk,206
Jerrod Mustaf,208
Dan O'Sullivan,208
Alan Ogg,218
Brian Oliver,193
Gerald Paddio,201
Walter Palmer,216
Gary Payton*,193
Kevin Pritchard,190
Larry Robinson,190
Rumeal Robinson,188
Steve Scheffler,206
Dwayne Schintzius,216
Dennis Scott,203
Lionel Simmons,201
Tony Smith,201
Felton Spencer,213
Irving Thomas,203
Andy Toolson,198
Loy Vaught,206
Stojko Vrankovic,218
Jayson Williams,206
Kenny Williams,188
Scott Williams,208
Trevor Wilson,201
Kennard Winchester,196
Howard Wright,190
A.J. Wynder,190
Victor Alexander,206
Kenny Anderson,183
Greg Anthony,183
Stacey Augmon,203
Isaac Austin,208
Steve Bardo,196
David Benoit,203
Terrell Brandon,180
Kevin Brooks,198
Myron Brown,190
Randy Brown,203
Demetrius Calip,185
Pete Chilcutt,208
Marty Conlon,208
Tom Copa,208
Chris Corchiani,183
Corey Crowder,196
Dale Davis,211
Bison Dele,206
Patrick Eddie,211
LeRon Ellis,208
Rick Fox,201
Chris Gatling,208
Paul Graham,198
Sean Green,196
Carl Herrera,206
Donald Hodge,213
Brian Howard,198
Cedric Hunter,183
Mike Iuzzolino,178
Rich King,218
Doug Lee,196
Luc Longley,218
Kevin Lynch,196
Mark Macon,196
Tharon Mayes,190
Rodney Monroe,190
Tracy Moore,193
Eric Murdock,185
Dikembe Mutombo*,218
Jimmy Oliver,196
Billy Owens,203
Keith Owens,201
Robert Pack,188
Elliot Perry,183
Bobby Phills,196
Mark Randall,203
Stanley Roberts,213
Doug Smith,188
LaBradford Smith,203
Steve Smith,201
Larry Stewart,203
Derek Strong,203
Lamont Strothers,193
Greg Sutton,188
Carl Thomas,193
Charles Thomas,190
Stephen Thompson,193
John Turner,203
Joao Vianna,206
Eric Anderson,206
Anthony Avent,206
Jon Barry,193
Tony Bennett,183
Alex Blackwell,198
Ricky Blanton,201
Walter Bond,196
Dexter Cambridge,201
Doug Christie,198
Duane Cooper,185
Joe Courtney,203
John Crotty,185
Radisav Curcic,208
Lloyd Daniels,201
Hubert Davis,196
Todd Day,198
Richard Dumas,190
Pat Durham,201
LaPhonso Ellis,203
Matt Geiger,213
Litterial Green,185
Tom Gugliotta,208
Jay Guidinger,208
Robert Horry,206
Byron Houston,196
Stephen Howard,206
Jim Jackson,198
Keith Jennings,170
Dave Johnson,201
Thomas Jordan,208
Adam Keefe,206
Christian Laettner,211
Sam Mack,201
Don MacLean,208
Marlon Maxey,203
Lee Mayberry,185
Oliver Miller,206
Harold Miner,196
Isaiah Morris,203
Alonzo Mourning*,208
Tracy Murray,201
Melvin Newbern,193
Shaquille O'Neal*,216
Matt Othick,188
Doug Overton,190
Anthony Peeler,193
Brent Price,185
Anthony Pullard,208
Sean Rooks,208
Malik Sealy,203
Chris Smith,208
Reggie Smith,208
Andre Spencer,198
Elmore Spencer,213
Latrell Sprewell,196
Barry Stevens,196
Bryant Stith,196
Gundars Vetra,198
Clarence Weatherspoon,198
Marcus Webb,206
Robert Werdann,211
Corey Williams,188
Lorenzo Williams,206
Walt Williams,193
Randy Woods,178
Gary Alexander,201
Vin Baker,211
Corie Blount,206
Shawn Bradley,229
P.J. Brown,229
Evers Burns,203
Scott Burrell,201
Mitchell Butler,188
Sam Cassell,190
Calbert Cheaney,201
Michael Curry,196
Antonio Davis,206
Brian Davis,190
Terry Dehere,188
Dell Demps,190
Acie Earl,208
Bill Edwards,203
Doug Edwards,201
Harold Ellis,196
Alphonso Ford,185
Chad Gallagher,208
Andrew Gaze,201
Ricky Grace,185
Greg Graham,193
Josh Grant,206
Andres Guibert,208
Geert Hammink,213
Anfernee Hardaway,201
Lucious Harris,196
Antonio Harvey,211
Scott Haskin,211
Skeeter Henry,201
Allan Houston,198
Lindsey Hunter,188
Bobby Hurley,183
Stanley Jackson,190
Chris Jent,201
Ervin Johnson,188
Popeye Jones,203
Adonis Jordan,180
Reggie Jordan,193
Warren Kidd,206
Chris King,203
Toni Kukoc,208
George Lynch,203
Malcolm Mackey,206
Gerald Madkins,193
Bob Martin,213
Jamal Mashburn,203
Darnell Mee,196
Chris Mills,198
Darren Morningstar,208
Gheorghe Muresan,231
Bo Outlaw,203
Mike Peplowski,208
Richard Petruska,208
Dino Radja,211
Isaiah Rider,196
Eric Riley,213
James Robinson,198
Rodney Rogers,201
Bryon Russell,201
Kevin Thompson,211
Keith Tower,211
Nick Van,211
Rex Walters,193
Chris Webber,206
Matt Wenstrom,216
David Wesley,183
Chris Whitney,183
Aaron Williams,206
Luther Wright,218
Derrick Alston,211
Darrell Armstrong,183
Sergei Bazarevich,188
Elmer Bennett,183
James Blackwell,183
Tim Breaux,201
Chris Childs,190
Bill Curley,206
Yinka Dare,213
Tony Dumas,198
Howard Eisley,188
Matt Fish,211
Brian Grant,206
Darrin Hancock,201
Jerome Harmon,193
Grant Hill,203
Tom Hovasse,203
Juwan Howard,206
Askia Jones,196
Eddie Jones,208
Jason Kidd,193
Antonio Lang,211
Ryan Lorthridge,193
Donyell Marshall,206
Darrick Martin,180
Jim McIlvaine,216
Aaron McKie,196
Anthony Miller,206
Greg Minor,198
Eric Mobley,211
Eric Montross,213
Dwayne Morton,201
Lamond Murray,201
Ivano Newbill,206
Julius Nwosu,208
Wesley Person,198
Derrick Phelps,193
Eric Piatkowski,201
Eldridge Recasner,190
Khalid Reeves,190
Glenn Robinson,201
Carlos Rogers,211
Jalen Rose,203
Clifford Rozier,211
Trevor Ruffin,185
Dickey Simpkins,206
Reggie Slater,201
Mark Strickland,206
Aaron Swinson,196
Zan Tabak,213
Brooks Thompson,193
Anthony Tucker,203
B.J. Tyler,203
Fred Vinson,193
Charlie Ward,188
Jamie Watson,201
Monty Williams,203
Dontonio Wingfield,203
Sharone Wright,211
Cory Alexander,185
Jerome Allen,193
John Amaechi,208
Ashraf Amaya,203
Brent Barry,198
Corey Beck,185
Mario Bennett,198
Travis Best,180
Melvin Booker,185
Donnie Boyce,196
Marques Bragg,203
Junior Burrough,203
Jason Caffey,203
Chris Carr,196
Randolph Childress,188
Robert Churchwell,198
Charles Claxton,213
John Coker,213
Rastko Cvetkovic,216
Sasha Danilovic,196
Andrew DeClercq,208
Tyus Edney,178
Vincenzo Esposito,190
Michael Finley,201
Sherell Ford,201
Kevin Garnett,211
Anthony Goldwire,185
Thomas Hamilton,218
Alvin Heggs,203
Alan Henderson,206
Fred Hoiberg,193
Darryl Johnson,201
Frankie King,185
Jimmy King,188
Voshon Lenard,193
Cedric Lewis,208
Martin Lewis,196
Rich Manning,211
Donny Marshall,206
Cuonzo Martin,196
Clint McDaniel,193
Antonio McDyess,206
Loren Meyer,208
Lawrence Moten,196
Todd Mundt,213
Howard Nathan,180
Ed O'Bannon,203
Greg Ostertag,218
Cherokee Parks,196
Theo Ratliff,208
Bryant Reeves,213
Don Reid,203
Terrence Rencher,190
Shawn Respert,185
Lou Roe,201
Stefano Rusconi,206
Arvydas Sabonis*,221
Joe Smith,213
Eric Snow,190
Jerry Stackhouse,198
Damon Stoudamire,178
Bob Sura,196
Larry Sykes,206
Kurt Thomas,206
Gary Trent,203
Logan Vander,203
David Vaughn,211
Rasheed Wallace,208
Jeff Webster,203
Dwayne Whitfield,206
Eric Williams,203
Corliss Williamson,188
George Zidek,213
Shareef Abdur-Rahim,206
Ray Allen,203
Shandon Anderson,198
Dexter Boney,193
Bruce Bowen,201
Mark Bradtke,208
Marcus Brown,190
Kobe Bryant,198
Marcus Camby,211
Jimmy Carruth,208
Erick Dampier,211
Ben Davis,206
Emanual Davis,193
Tony Delk,185
Aleksandar Djordjevic,188
Nate Driggers,196
Brian Evans,203
Jamie Feick,206
Derek Fisher,185
Todd Fuller,193
Dean Garrett,208
Reggie Geary,188
Devin Gray,201
Evric Gray,201
Darvin Ham,201
Steve Hamer,213
Othella Harrington,206
Michael Hawkins,183
Shane Heal,183
Mark Hendrickson,206
Allen Iverson*,183
Kerry Kittles,196
Travis Knight,213
Priest Lauderdale,224
Randy Livingston,193
Horacio Llamas,211
Matt Maloney,190
Stephon Marbury,188
Walter McCarty,208
Amal McCaskill,211
Jeff McInnis,193
Martin Muursepp,206
Steve Nash,190
Ruben Nembhard,190
Gaylon Nickerson,190
Moochie Norris,185
Jermaine O'Neal,211
Ray Owes,206
Vitaly Potapenko,208
Chris Robinson,196
Roy Rogers,201
Malik Rose,201
Kevin Salvadori,213
Jason Sasser,201
Brent Scott,208
James Scott,198
Shawnelle Scott,208
Stevin Smith,201
Matt Steigenga,201
Joe Stephens,201
Erick Strickland,190
Brett Szabo,211
Antoine Walker,193
Samaki Walker,206
Ben Wallace,206
John Wallace,203
Donald Whiteside,178
Jerome Williams,206
Lorenzen Wright,188
Tariq Abdul-Wahad,198
Derek Anderson,196
Chris Anstey,213
Drew Barry,196
Tony Battie,211
Chauncey Billups,190
Etdrick Bohannon,206
Keith Booth,198
Rick Brunson,193
Kelvin Cato,211
Keith Closs,221
James Collins,193
James Cotton,201
Chris Crawford,206
Austin Croshere,206
William Cunningham,211
Antonio Daniels,193
Tim Duncan,211
Tony Farmer,206
Danny Fortson,201
Adonal Foyle,208
Lawrence Funderburke,206
Chris Garner,178
Kiwane Garris,188
Ed Gray,190
Derek Grimm,206
Reggie Hanson,203
Jerald Honeycutt,206
Troy Hudson,185
Zydrunas Ilgauskas,221
Bobby Jackson,185
Anthony Johnson,196
Dontae' Jones,203
Brevin Knight,178
Rusty LaRue,188
Jason Lawson,211
Michael McDonald,208
Tracy McGrady,203
Ron Mercer,201
Marko Milic,198
Jeff Nordgaard,201
Charles O'Bannon,196
Kevin Ollie,193
Anthony Parker,198
Scot Pollard,211
Mark Pope,208
Rodrick Rhodes,198
Shea Seals,196
God Shammgod,183
Kebu Stewart,203
Michael Stewart,208
Ed Stokes,213
Johnny Taylor,206
Maurice Taylor,206
John Thomas,198
Tim Thomas,208
Keith Van,208
Jacque Vaughn,185
Eric Washington,193
Bubba Wells,196
DeJuan Wheat,183
Alvin Williams,198
Brandon Williams,198
Travis Williams,198
Peter Aluma,208
Toby Bailey,198
LaMark Baker,185
Corey Benjamin,198
Mike Bibby,185
Earl Boykins,165
Gerald Brown,198
Cory Carr,190
Vince Carter,198
Keon Clark,211
Kornel David,206
Ricky Davis,198
Michael Dickerson,196
Michael Doleac,211
Bryce Drew,188
Marlon Garnett,188
Pat Garrity,206
Paul Grant,213
Matt Harpring,201
Al Harrington,206
J.R. Henderson,206
Larry Hughes,196
Randell Jackson,188
Sam Jacobson,193
Jerome James,213
Antawn Jamison,203
Damon Jones,190
Jonathan Kerner,211
Gerard King,183
Raef LaFrentz,211
Rashard Lewis,198
Felipe Lopez,196
Tyronn Lue,183
Sean Marks,208
Kelly McCarty,201
Jelani McCoy,208
Roshown McLeod,203
Brad Miller,211
Cuttino Mobley,193
Nazr Mohammed,208
Mikki Moore,211
Makhtar N'Diaye,203
Tyrone Nesby,198
Rasho Nesterovic,213
Dirk Nowitzki,213
Michael Olowokandi,213
Andrae Patterson,206
Ruben Patterson,196
Paul Pierce,201
Casey Shaw,211
Jeffrey Sheppard,190
Miles Simon,190
Alvin Sims,193
Brian Skinner,206
Ryan Stack,211
Vladimir Stepania,213
Peja Stojakovic,206
Bruno Sundov,218
Robert Traylor,203
Bonzi Wells,196
Tyson Wheeler,178
Jahidi White,206
Jason Williams,206
Shammond Williams,185
Trevor Winter,213
Korleone Young,201
Rafer Alston,188
Chucky Atkins,180
William Avery,188
Jonathan Bender,211
Calvin Booth,211
Lazaro Borrell,203
Cal Bowdler,208
Ryan Bowen,201
Ira Bowman,196
A.J. Bramlett,196
Elton Brand,203
Greg Buckner,193
Rodney Buford,196
Anthony Carter,185
John Celestand,193
Vonteego Cummings,190
Baron Davis,190
Derrick Dial,193
Obinna Ekezie,206
Evan Eschmeyer,211
Jeff Foster,211
Steve Francis,190
Devean George,203
Dion Glover,196
Adrian Griffin,196
Richard Hamilton,198
Chris Herren,188
Derek Hood,203
Rick Hughes,196
Jermaine Jackson,193
Tim James,201
Harold Jamison,203
DeMarco Johnson,193
Jumaine Jones,203
Lari Ketner,206
Trajan Langdon,190
Quincy Lewis,201
Todd MacCulloch,213
Corey Maggette,198
Shawn Marion,201
Andre Miller,206
Jason Miskiri,188
Lamar Odom,208
Scott Padgett,206
Milt Palacio,190
James Posey,203
Laron Profit,196
Aleksandar Radojevic,221
Ryan Robertson,196
Eddie Robinson,203
Michael Ruffin,206
Wally Szczerbiak,198
Jason Terry,188
Jamel Thomas,198
Kenny Thomas,201
Mirsad Turkcan,206
Wayne Turner,188
Dedric Willoughby,190
Metta World,190
Tim Young,213
Courtney Alexander,185
Dalibor Bagaric,216
Erick Barkley,185
Raja Bell,196
Mark Blount,213
Brian Cardinal,203
Mateen Cleaves,188
Jason Collier,193
Sean Colson,183
Jamal Crawford,196
Keyon Dooling,190
Khalid El-Amin,178
Marcus Fizer,206
Ruben Garces,206
Eddie Gill,183
Steve Goodrich,208
A.J. Guyton,208
Zendon Hamilton,211
Jason Hart,190
Donnell Harvey,203
Eddie House,185
Marc Jackson,185
Stephen Jackson,190
DerMarr Johnson,193
Garth Joseph,218
Dan Langhi,211
Art Long,206
Mark Madsen,206
Jamaal Magloire,211
Kenyon Martin,206
Desmond Mason,201
Dan McClintock,213
Paul McPherson,193
Stanislav Medvedenko,208
Chris Mihm,213
Darius Miles,206
Mike Miller,203
Jerome Moiso,208
Hanno Mottola,211
Mamadou N'Diaye,203
Lee Nailon,206
Eduardo Najera,203
Ira Newble,201
Olumide Oyedeji,208
Andy Panko,206
Mike Penberthy,190
Morris Peterson,201
Chris Porter,201
Lavor Postell,196
Joel Przybilla,216
Michael Redd,198
Quentin Richardson,198
Terrance Roberson,201
